Volumen,Filename,Fila,Transcripcion,Precio,Observaciones,Salto De Pagina
2,pagina_0329-OCR.json,5,Vergara (D. Cayetano) Vida del S. Cayetano Thieni fundador del Orden de Clerigos Regulares: 4.º pasta Madrid 1785 N. 191 12,12,,VERDADERO
2,pagina_0329-OCR.json,6,Vergara (F. Francisco Ruiz) Historia del Colegio Mayor de S. Bartholome de Salamanca y Genealogia de su Casa: folio Numero 211 30,30,,VERDADERO
2,pagina_0329-OCR.json,7,"Vergara (Juan) Questiones del templo, y sus Respuestas: 8.º Toledo 1552. n. 39 20",20,,VERDADERO
2,pagina_0329-OCR.json,8,"Verini (Micaelis) De puerorum moribus, et vitiis, cum Martini Franxae deposit: 8.º Lugduni 1541. Atado 9. 6",6,,VERDADERO
2,pagina_0329-OCR.json,9,Id. Ditica Monalia: 4.º Caesar Augustae 1522. 4.º Num. 13 15,15,,VERDADERO
2,pagina_0329-OCR.json,10,Veritable Recit des choses passees à Bayeux depuis la venue du R. D. Jehan D. Aumice Luxembourgh 1577 CV 308 8,8,,VERDADERO
2,pagina_0329-OCR.json,11,Vernen (M.) Dialogos Socraticos sobre Varios asun ,,,VERDADERO
2,pagina_0330-OCR.json,1,tos morales traducidos al castellano por D. Manuel Ros 8 Madrid 1782 N. 214 9,9,,FALSO
2,pagina_0330-OCR.json,2,Vermuleyo (Nicolás) Disputa Política: en 8.º Madrid 1644. Núm. P. 162. 12,12,,VERDADERO
2,pagina_0330-OCR.json,3,Eiusd. Certamen oratorium: 4.º Lovanii 1633. N. número 125. 6,6,,VERDADERO
2,pagina_0330-OCR.json,4,Eiusd. Virtutum Augustissimae Gentis Austriacae: 4.º Lovanii 1640. N. número 213. 12,12,,VERDADERO
2,pagina_0330-OCR.json,5,D. A. Versión Parafrástica de los Echos de los Apostoles ilustrada con notas por D. A. X. E. 8.º Pasta Madrid 1786. N. 203. 7,7,se quedo la señora,VERDADERO
2,pagina_0330-OCR.json,6,"Versión Castellana del Oficio parvo de Nuestra Señora, según el Breviario Romano por Arroyal : 8.º pasta clara  Madrid 1784. N. número 203. 9",9,https://books.google.es/books/about/Version_castellana_del_Oficio_Parvo_de_N.html?id=VZ0MkMNcKycC&redir_esc=y,VERDADERO
2,pagina_0330-OCR.json,7,Vertrani (Ciranci) De Situ et Manciparionibus: 8.º Lugduni 1563. N. Núm. 62. 6,6,,VERDADERO
2,pagina_0330-OCR.json,8,Verzolae (Joannis) Epistolarum libri quinque: 12.º Panormi 1575. N. Hado 9. 6,6,,VERDADERO
2,pagina_0330-OCR.json,9,Vertelunga (F. Batista) Legge Salica della Francia: 12.º in Hamburgo 1637. N. 315. 6,6,,VERDADERO
2,pagina_0330-OCR.json,10,Venutini (Boiard) Antiquitates Romanae: fol. Pasta  2 tomos. Francofurti 1600. N. VII.2. 180,180,,VERDADERO
2,pagina_0330-OCR.json,11,Vetancourt (R. P. F. Augustín de) Teatro Mexicano: fol. 2 tomos. Mexico 1698. N. 120. 75,75,,VERDADERO
2,pagina_0330-OCR.json,12,Veterum Poetarum Sententiae 16.º año 1566.  Atado 11 5,5,,VERDADERO
2,pagina_0331-OCR.json,1,"Veveregio (Guilielmo) Codex Commum Ecclesiae primitivae Vindicatus, ac illustratus 4.º Pasta, Londini 1678. N. 279 36",36,,FALSO
2,pagina_0331-OCR.json,2,"Veigel (Josef Antonio) De antiqua Regum, ac jurisdictionum superioritate territoriali cohaerente clausula: 4.º Triburgi 1736. N. 226 16",16,,VERDADERO
2,pagina_0331-OCR.json,3,Ohlius (Jo. Andor) Opuscula ad Historiam juris 4.º Halaë 1735. ex. 272 18,18,,VERDADERO
2,pagina_0331-OCR.json,4,Viaje del Comandante Byron al Redor del Mundo en Inglés y traducido al Castellano por D. Casimiro de Ortega 4.º Laminas Madrid 1769 N. 157 16,16,,VERDADERO
2,pagina_0331-OCR.json,5,Viaje y Peregrinación de Juan de Juan de la Encina en verso Castellano: 12. med. Pasta  Madrid 1786. Atado 6. 4,4,,VERDADERO
2,pagina_0331-OCR.json,6,Vicente Thomas (D. Josef) Historia Geográfica del Imperio de Rusia 4.º 2 tomos en un volumen Madrid 1780. ex. 77 18,18,,VERDADERO
2,pagina_0332-OCR.json,1,Vicho (Enecio) Discorso Sopra las cuedades antiche 4.° Venecia 1558. fig. N. 78. 9,9,,FALSO
2,pagina_0332-OCR.json,2,Eiusd. Cesarum commemorata Vita 4.° figs.  Panmae 1554. N. 78. 20,20,,VERDADERO
2,pagina_0332-OCR.json,3,Eiusd. Julii Caesaris Vita 4.° Venetiis 1560. Numero 78. 15,15,,VERDADERO
2,pagina_0332-OCR.json,4,Giciano (Martin) Chronica del Reyno de Valencia fol. 3 tom. 2. 3. y 4. parte. Valencia 1564. numero 35. 36,36,,VERDADERO
2,pagina_0332-OCR.json,5,"Id. Alabanza de las lenguas Hebreas, Griega, y otras 8.° Valencia Año 1765. N. 132. 4",4,,VERDADERO
2,pagina_0332-OCR.json,6,"Id. Alabanza de las lenguas Hebreas, Griegas, Latinas, Castellanas, y Valencianas 4.° Val. 1576. N. 51. 6",6,,VERDADERO
2,pagina_0332-OCR.json,7,Victoriae (P. Fr. Agustin de) Instruccion de novicios del orden de la Hospitalidad 8.° N. 192. 6,6,,VERDADERO
2,pagina_0332-OCR.json,8,Victoriae (P. Francisci) Summa Sacramentorum 12.° Salmanticae 1595. N. 73. 6,6,,VERDADERO
2,pagina_0332-OCR.json,9,Eiusd. Retentiones Morales 8.° Salmanticae 1565. e numero 202. 6,6,,VERDADERO
2,pagina_0332-OCR.json,10,Eiusd. Praelectiones Theologicae 8.° Lugduni 1586. e numero 39. 8,8,,VERDADERO
2,pagina_0332-OCR.json,11,Eiusd. id. opus: 8.°  2 tomos Lugduni 1557. numero 39. 18,18,,VERDADERO
2,pagina_0332-OCR.json,12,Victorii (Petri) Explicaciones in Ciceronem Castigationum 8.° Lugduni 1540. caput 15. 8,8,,VERDADERO
2,pagina_0333-OCR.json,1,Eiusd. Comm. in VIII. Libros Aristotelis fol. Florentiae 1576. N. 11. 4.,4,,FALSO
2,pagina_0333-OCR.json,2,Eiusd. Oratio funebris de laudibus Io. Medici Cardinalis 8.° Mediolani 1563. numero 39. 10.,10,,VERDADERO
2,pagina_0333-OCR.json,3,Id. Variarum lectionum libri triginta et octo fol. Florentiae 1582. Numero 22. 36.,36,,VERDADERO
2,pagina_0333-OCR.json,4,Eiusd. Commentarii in tres libros Aristotelis de Arte dicendi fol. Florentiae 1579. N. numero 22. 4.,4,,VERDADERO
2,pagina_0333-OCR.json,5,Vida de D. Francisco Contreras 8.° Madrid 1767. Pasta numero 84. 5.,5,,VERDADERO
2,pagina_0333-OCR.json,6,Vida de Fr. Bartholomé de los Martires traducido al Castellano por D. Juan Bautista de Yarra Madrid 1727. numero 114. 15.,15,transcripción ,VERDADERO
2,pagina_0333-OCR.json,7,Vida de Sta. Theresa de Jesus y las moradas 4.° Salamanca 1588. N. 172. 18.,18,,VERDADERO
2,pagina_0333-OCR.json,8,Vida del falso Nuncio de Portugal y la del fingido Obispo griego Francisco Camacho Publicada por D. Juan Bernardino Roxo: 8.° Pasta Madrid 1784. N. 162. 4.,4,,VERDADERO
2,pagina_0333-OCR.json,9,"Vida de la Venerable S.ª Dña. Antonia Jacinta de Navarra, Abadesa del Monasterio de las Huelgas de Burgos fol. en Burgos 1736. numero 108. 20.",20,,VERDADERO
2,pagina_0334-OCR.json,1,"Vida, ó Imperio de Leopoldo primero con Estampas Retratos delos Heroes y Barones Ilustres fol. en Amberes año 1716 ct. 16. 3 tomo 18",18,,FALSO
2,pagina_0334-OCR.json,2,Vidania (Diego Vincentio de) Certamen historico por la Patria de S. Laurentio fol. Cordova 1673. numero 108 12,12,,VERDADERO
2,pagina_0334-OCR.json,3,"id. Genealogia delos Condes Duques hoy de Santisteban, y delas demas Casas incorporadas en ella fol. en papel año 1696. ct. 211 48",48,,VERDADERO
2,pagina_0334-OCR.json,4,Vie du General Monk en 12.° Rouen 1672 en Pasta  numero 102 8,8,https://books.google.es/books/about/La_vie_du_general_Monk_duc_d_Albemarle_c.html?id=2I1NFQh1ROsC&redir_esc=y,VERDADERO
2,pagina_0334-OCR.json,5,Vie d'Armand Jean Cardinal Duc de Richelieu principal Ministre d'Etat Soy Louis XIII Roy de France 8.° 2 tomo Parte Cologne 1696. numero 249 24,24,,VERDADERO
2,pagina_0334-OCR.json,6,"Vienna (Realis de) Virorum, et dubia in Christ. Thomaii introductionem ad Philosophiam Aulicam: 8.° Ratisbonae 1691 ct. 227 6",6,,VERDADERO
2,pagina_0334-OCR.json,7,Vigelii (Nicolaï) Methodus Universi juris: fol. Parte blanca Francof.  1628. N. 267 30,30,,VERDADERO
2,pagina_0334-OCR.json,8,Eiusd. Methodus Universi juris Ponificii 8.° 2 tomo Lugduni 1581. ct. 248 12,12,,VERDADERO
2,pagina_0334-OCR.json,9,Viglius (Theofili) Institutiones juris Civilis in Graecam linguam 8.° Parisiis 1534. ct. 248 18,18,,VERDADERO
2,pagina_0334-OCR.json,10,Vilchii (Joa.) Opera Poetica 12 Hispali 1544 At. 9 9,9,,VERDADERO
2,pagina_0335-OCR.json,1,Villa (F. Esteban de) Vida de doce Principes dela Medicina y de su origen: 8.º Burgos 1647 Atado 26 6,6,,FALSO
2,pagina_0335-OCR.json,2,Villacastin (F. Thomas) Manual de Exercicios espirituales para tener oracion mental: 16. Pasta Madrid 178 N. 203. 7,7,,VERDADERO
2,pagina_0335-OCR.json,3,Villadiego (Eundisalis) De origine Cardinalium 4.º Numero 98. 6,6,,VERDADERO
2,pagina_0335-OCR.json,4,"Eiusd. De irregularitate suspensione, et interdicto Ecclesiartico: 8.º Salmantiae 1589 N. 282 8",8,,VERDADERO
2,pagina_0335-OCR.json,5,"Villafañe (F. de Arphe) Quilatador dela Plata, oro, y Piedras: 8.º Madrid 1598 N.. 118 12",12,,VERDADERO
2,pagina_0335-OCR.json,6,Villafañe (F. Juan de) Vida dela Esma. S. D. Magdalena de Ulloa en 4º. Salamanca 1722 Numero 111 10,10,,VERDADERO
2,pagina_0335-OCR.json,7,Id. Compendio Historico de las Imagenes de Maria Stma. de los mas celebres Santuarios de España fol. Salamanca 1726. N.. 109. pta 36,36,,VERDADERO
2,pagina_0335-OCR.json,8,Villagomez (Illmo. D. Pedro) Informacion en derecho en Defensa de las Salutaciones q. primero han hecho los Predicadores a los Obispos q a los señores de la Audiencia 4º 1650 N.301 6,6,,VERDADERO
2,pagina_0335-OCR.json,9,Villagra (El Capellan Gaspar de) Historia de la Nueva Mexico: 8.º Alcala 1610 N.D. 12,12,,VERDADERO
2,pagina_0335-OCR.json,10,Villar Garcia (F. Francisco) Arte debien Confesar,,,VERDADERO
2,pagina_0336-OCR.json,0,Y escrutinio de conciencia 8º Medina del Campo 1544 N. 26 10,10,,
2,pagina_0336-OCR.json,1,Villagutierre (D. Juan) Historia de la Conquista de el Itza fol. Madrid 1700 N.124 18,18,,FALSO
2,pagina_0336-OCR.json,2,Villalva (D. Didaco Francisco) Fororum atque observationum Aragoniae Codex fol. 2 tom. Caesaraugustae 1743 N.234 50,50,,VERDADERO
2,pagina_0336-OCR.json,3,Villalobos y Benavides (D. Diego) Comentario de las cosas acontecidas en Flandes 4.º Madrid. 1612 número 146 12,12,,VERDADERO
2,pagina_0336-OCR.json,4,Villalobos (D. Francisco) Problemas sobre los cuerrpos Naturales  con la Comedia de Amphytrion fol. Medina del Campo 1514 N.35 80,80,https://www.cervantesvirtual.com/obra/libro-intitulado-los-problemas-de-villalobos-que-tracta-de-cuerpos-naturales-y-morales-y-dos-dialogos-de-medicina-y-el-tractado-de-las-tres-grandes-y-una-cancion-y-la-comedia-de-amphytrion/,VERDADERO
2,pagina_0336-OCR.json,5,Villalobos (D. Francisco) Commentarii in Plinium: folio Compluti 1524 N.35 36,36,,VERDADERO
2,pagina_0336-OCR.json,6,Villalobos (Joanne Baptista) Antinomia Iuris Regni Hispaniarum ac Civilis fol. Salmanticae 1569 N.268 15,15,,VERDADERO
2,pagina_0336-OCR.json,7,Villalobos (Joannis) Grammaticae Graecae et opercul. Graecum 8.º Salmanticae 1576 número 126 6,6,,VERDADERO
2,pagina_0336-OCR.json,8,Villalobos (D. Simon) Medio de Pelear a la Gineta: 8.º Valladolid 1605 N.84 5,5,,VERDADERO
2,pagina_0336-OCR.json,9,Villalobos (D. Simon) Paradoja Civilis Philosophiae Speculationes quibus Theoricae ac practicae 4.º Matriti 1653 Num.259 12,12,,VERDADERO
2,pagina_0337-OCR.json,1,Villalpando (Sarpanis Carolus) Disputationes adversus protestantes. 8. Venetiis 1564 93 6,6,,FALSO
2,pagina_0337-OCR.json,2,Villalpando (Jacobi) Solemnis lectura repetitio de iure vigesimae secundae tituli I. Septimae partitae: fol. Valladolid 1574. 239 24,24,,VERDADERO
2,pagina_0337-OCR.json,3,Villanova (Sancti Thomae à) Opera omnia: fol. 5 tom. Salmanticae 1761. 298 120,120,,VERDADERO
2,pagina_0337-OCR.json,4,"Villanueva (D. D. Joaquin) De la obligacion de decir la Misa con circunspeccion y pausa. 8.º Rustica, Madrid 1788. Numero 150. 6",6,,VERDADERO
2,pagina_0337-OCR.json,5,Villamino (Fr. Mathiae de) Summa Anciliorum Hispaniae cum notis ornata: 4.º 4 tom. Pasta Madrid 1784. 300 80,80,,VERDADERO
2,pagina_0337-OCR.json,6,Villar (Conde de) Clases Poeticas: 4.º Zaragoza 1663. 27 15,15,,VERDADERO
2,pagina_0337-OCR.json,7,Villar Maldonado (D. Ignacio del) Silva Responsomnum jurius: fol. Matriti 1614. 298 19,19,,VERDADERO
2,pagina_0337-OCR.json,8,Villan (P. Juan) Arte de Dramatica Espanola: 8.º Granada 1649. 32 16,16,,VERDADERO
2,pagina_0337-OCR.json,9,Villar (D. Miguel Martin del) Historia de Calatayud: 4.º Zaragoza 1598. 135 18,18,,VERDADERO
2,pagina_0337-OCR.json,10,Villa Real (D. Pedro) Maquinas hidraulicas de molinosy Tenerias 1736. 8.º n.51. 8,8,,VERDADERO
2,pagina_0338-OCR.json,1,Villarroel (El Abate) El insigne Pecador arrepentido 12.ª Pasta Madris 1784 Nº 2 6,6,,FALSO
2,pagina_0338-OCR.json,2,Villanoel (Fr. Gaspar de) Govierno Eclesiastico pacifico y union de los dos Cuchillos Pontificio y Regio fol. 2 tom. Madrid 1656 277 60,60,,VERDADERO
2,pagina_0338-OCR.json,3,Villa Rubea (Aldovinus) Tractatus de preservatione epidemiae Toledo 1529 6 6,6,,VERDADERO
2,pagina_0338-OCR.json,4,Villaran (Juan Muñez de) Chronica del Rey D. Alonso el Onceno fol. Toledo 1615 143 36,36,,VERDADERO
2,pagina_0338-OCR.json,5,Villa Sánchez (Jacobi Castillo aliade) Remedio de Desafios 4.º Taurini 1525 v. 253 12,12,,VERDADERO
2,pagina_0338-OCR.json,6,Villasboar (Antonio de) Notiarquia Portuguesa 8.ª Pasta Lisboa 1708 nº 222 12,12,,VERDADERO
2,pagina_0338-OCR.json,7,Villasboar Sampayo (Pedro de) Epitome Iuridicarum Coimbrae 1736 N. 280 8,8,,VERDADERO
2,pagina_0338-OCR.json,8,Villasenor (D. José Antonio de) Theatro mexicano fol. 2 tom. Mexico 1746 nº 120 70,70,,VERDADERO
2,pagina_0338-OCR.json,9,Villavicentio (R. Laurentius) Phrases scripturae sacrae 8º Antwerpiae 1571 83 6,6,,VERDADERO
2,pagina_0338-OCR.json,10,Villaviciosa (José de) La Moschea Cuenca,,,VERDADERO
2,pagina_0339-OCR.json,0,La 1 edicion 1615 N. 2 12,12,,
2,pagina_0339-OCR.json,1,Eiusd. id. opus folio Madrid 1777 Numero 4 12,12,,FALSO
2,pagina_0339-OCR.json,2,Villegas (Antonio) Inventario en Verso y prosa: 4. Medina del Campo 1565 numero 8° 15,15,,VERDADERO
2,pagina_0339-OCR.json,3,Villegas (D. Diego Enríquez) Aula militar en 8°. Pasta . Madrid 1649 N 104 8,8,,VERDADERO
2,pagina_0339-OCR.json,4,Id. El Principe en la ydea: 4º Madrid 1656 Numero 252 12,12,,VERDADERO
2,pagina_0339-OCR.json,5,Id. Leer sin libros 8° Lisboa 1672 Numero 71 8,8,,VERDADERO
2,pagina_0339-OCR.json,6,Id. Elementos Militares: 4 1647. Numero 68 12º Madrid,12,,VERDADERO
2,pagina_0339-OCR.json,7,Id. Academia de Fortificacion: 4° Madrid 1692 20,20,,VERDADERO
2,pagina_0339-OCR.json,8,"Villegas (Dr. Esteban Manuel de) Las Exoticas, y traduccion de Boerio: 12 Pasta  2 Tomos Madrid 1774. Atado 21 24",24,,VERDADERO
2,pagina_0339-OCR.json,9,"Villegas (D. Francisco de Quevedo) Traducciones de Epiteto, y defensa de los Etoycos: 8° Pasta  Madrid 1635. Atado 8° 6",6,,VERDADERO
2,pagina_0339-OCR.json,10,Villena (Marques de) Arte del Cortar del Cuchillo: 1. Madrid 1766. N. 115 12,12,,VERDADERO
2,pagina_0339-OCR.json,11,"Villemere (Cav. Bardet de) La Science Miliitaire: 8°. Mayor, Pasta  Encarnada ",,,VERDADERO
2,pagina_0340-OCR.json,1,"5 tomos, fig. Ala ddlayes 1741. N. 156. 150",150,,FALSO
2,pagina_0340-OCR.json,2,Vincenti (D. Pedro) Theatro de gli homini illustri: 4.° Napoli 1628. c. num. 115. 8,8,,VERDADERO
2,pagina_0340-OCR.json,3,"Vincenti (Placii) Acciones juris naturalis, et Rhetoricae. en 12.° Hamburgo anno 1695.  numero 105. 12",12,,VERDADERO
2,pagina_0340-OCR.json,4,"Vinci (Leonardo de) Tratado de la Pintura con los tres libros de Alberti, traducido al Castellano e ilustrado por Rejon y Lva: 4.° MAD. 1784. N° 161. fig. 36",36,,VERDADERO
2,pagina_0340-OCR.json,5,Vindiciae veterum scriptorum contra J. Ardui mum: 8.° Roterodami 1708. c. N° 127. 8,8,,VERDADERO
2,pagina_0340-OCR.json,6,Vinnii (Arnoldi) De partitionibus Juris Civilis 4.° Mayor Lugduni 1748. c. N° 236. 24,24,,VERDADERO
2,pagina_0340-OCR.json,7,Vinnii (Arnoldi) Ejusd. tractatus vari jurisdict.: 4.° Pasta  blanca Rotterdam 1664. N° 271. 36,36,,VERDADERO
2,pagina_0340-OCR.json,8,Vinnii (Arnoldi) Ejusd. In quatuor libros imp. instit. commentarius: 4.° 2 tom. en un volumen Amsterdam 1665. c. N° 187. 24,24,,VERDADERO
2,pagina_0340-OCR.json,9,Vinnii (Arnoldi) Ejusd. Institutionum Imperia lium commentarius: 4.° R. d tos omos Valentiae 1779 p. c. N° 288. 66,66,,VERDADERO
2,pagina_0340-OCR.json,10,"Vinnii (Arnoldi) Ejusd. Comment in quatuor lib. instit. cum notis Hein. 4.° Pasta  2 tom. en un volumen, Lugd. 1726. c. N° 292. 40",40,,VERDADERO
2,pagina_0341-OCR.json,1,"Vimius Castigatus per T. Sala, cum his hunc appendicibus: 4º 2. tom. 3. Valentiae 1779 302 52",52,,FALSO
2,pagina_0341-OCR.json,2,Vio Cajetani (D. Thomae) Summa: 16º Aug. Dni 1569. numero 14 1569 14 6,6,,VERDADERO
2,pagina_0341-OCR.json,3,Viperanii (Foa Ant.) De Poetica. libri tres  8º 1579 Antuerpiae 9 6,6,,VERDADERO
2,pagina_0341-OCR.json,4,Eiusd. de Componenda Oratione 8º 1581 Antuerpiae 158 4,4,,VERDADERO
2,pagina_0341-OCR.json,5,Eiusd. Orationes sex  8º Antuerpiae 1569 N. 30 6,6,,VERDADERO
2,pagina_0341-OCR.json,6,"Eiusd. De Lege, et Regno 8º Antuerpiae 1569 39 6",6,,VERDADERO
2,pagina_0341-OCR.json,7,Eiusd. De Obsequia Portugalie in Rege Catholico Philippo 2º  4º. Neapoli 1582 307 6,6,,VERDADERO
2,pagina_0341-OCR.json,8,Eiusd. De Scribenda Historia 8º Antuerpiae1569 19 6,6,,VERDADERO
2,pagina_0341-OCR.json,9,Virtungi (Micaelis) Commentarius in C. Julii Agricolae Vitam 8º 1637 Novimbergae 91 6,6,,VERDADERO
2,pagina_0341-OCR.json,10,Singilii (Pub. Cita.) Opera ad unum Delphi 12º 3 tomos Paris 1699 3 60,60,,VERDADERO
2,pagina_0341-OCR.json,11,Eiusd. Opera cum notis Variorum 1600 1 50,50,,VERDADERO
2,pagina_0341-OCR.json,12,Eiusd. Opera omnia cum doc,,,VERDADERO
2,pagina_0342-OCR.json,1,ticimrum Virorum commentarii: folio Lugduni 1528 numero 1. 50,50,,FALSO
2,pagina_0342-OCR.json,2,Eiusd. Opera cum notis variorum. 2 tom. 12.° Lugduni 1644. N 3. 24,24,,VERDADERO
2,pagina_0342-OCR.json,3,Eiusd. Opera 2.° Amstelodami anno 1676 Numero 228. π8° 18,18,,VERDADERO
2,pagina_0342-OCR.json,4,Id. Colationes scriptorum Graecorum illustratae opera Fulvii Ursini: 8.° Antuerpiae 1567 Atado 9. 8,8,,VERDADERO
2,pagina_0342-OCR.json,5,Id. cum Josephi Scaligeri Commentariis: 8.° Lugduni 1573. Atado 9. 6,6,,VERDADERO
2,pagina_0342-OCR.json,6,Id. Sus obras traducidas en prosa Castellana por D. Diego López: 4.° Barcelona 1679. n. 27. 15,15,,VERDADERO
2,pagina_0342-OCR.json,7,"Id. Todas hui obras en Castellano con notas, e interpretaciones, y su vida por D. Gregorio Mayans: 8.° Pasta blanca 6 tomos 1778 Atado 21. 70",70,,VERDADERO
2,pagina_0342-OCR.json,8,Eiusd. Codex antiquissimus in Bibliotheca Mediceo Laurentiana adscriptus: 4.° 1741 n. 13. tafilete. 50,50,,VERDADERO
2,pagina_0342-OCR.json,9,Id. dar Georgius traducidas al Castellano por D. Antonio de Ayala unido un opúsculo de F. Luis de León: 8.° Madrid  1660 2 15,15,,VERDADERO
2,pagina_0342-OCR.json,10,Id. Las Georgicas y la tragedia de Pompeyo traducidas al Castellano por ,,,VERDADERO
2,pagina_0343-OCR.json,1,Christoval Oviera id. In Eneida traducida en verso castellano por Gregorio Hernández de Velasco 1615 8.º Madrid Atado 10 10,10,,FALSO
2,pagina_0343-OCR.json,2,Gregorio Hernández de Velasco Id. Su Eneida traducida en verso castellano 1615 8.º Madrid Atado 10 10,10,,VERDADERO
2,pagina_0343-OCR.json,3,Gregorio Hernández de Velasco In Eneida traducida en verso castellano 1675 16.º Atado 19 10,10,,VERDADERO
2,pagina_0343-OCR.json,4,Eiusd. Id .opus duplicado 1585 y Lisboa 1614 8.º Atado 2 36,36,,VERDADERO
2,pagina_0343-OCR.json,5," Id. La misma obra, y el Suplemento de la Eneida, compuesto por Matteo Vegio 1776 12.º 2 tomos Valª. At. 21 20",20,,VERDADERO
2,pagina_0343-OCR.json,6,Id Su Eneida traducida por JD. Una Francisco Enciso 1698 4.º Cádiz cv 33 15,15,,VERDADERO
2,pagina_0343-OCR.json,7,Id Eneida traducida al Castellano 1615 8.º Madrid Atado 10 10,10,,VERDADERO
2,pagina_0343-OCR.json,8,Virgilio Malvezzi (Marques) Vida de Alcibiades Ateniense traducido del Italiano al Castellano por Tapia y Salcedo 1668 8.º Madrid Número 159 6,6,,VERDADERO
2,pagina_0343-OCR.json,9,Virgilio (Polidoro) De los Inventores de las cosas 1589 4.º Madrid Número 145 15,15,,VERDADERO
2,pagina_0343-OCR.json,10,Eugenio Pidomini Il Parto della Vergine in ottava rima 1575 12.º Pasta  Parma Atado 8.º 6,6,,VERDADERO
2,pagina_0343-OCR.json,11,Vita di D. Giovanni d'Austria Figlio naturale di Filippo IV Re di Spagna 1686 8.º Pasta  blanca Colonia Número 136 8,8,,VERDADERO
2,pagina_0343-OCR.json,12, Vitae Clarissimorum jure Consulorum X cum notis Buderi 1722 12.º Tena N. 104 12,12,,VERDADERO
2,pagina_0344-OCR.json,1,"Vitae Imperatorum, et Caesarum 8° fig. Argentorati 1538. Num. 79. 12",12,,FALSO
2,pagina_0344-OCR.json,2,"Nitzianii (Phil. Reinh.) Institutiones juris Naturae, et Gentium Grotii et Burdei: Lugduni Batavorum 1704 12° Numero 104 15",15,,VERDADERO
2,pagina_0344-OCR.json,3,Id. Institutiones juris publici 12° Lugduni Batavorum 1686. c. 118. 12,12,,VERDADERO
2,pagina_0344-OCR.json,4,"Vitruvii Pollio (C.) De Architectura cum annotationibus Philandri et Epitome Georgii Agricolae Inemunis, et ponderibus Graecolatinum Lugduni  1552. N. 187. 4° fig. 30",30,,VERDADERO
2,pagina_0344-OCR.json,5,"Viveque Vargel (Oliponciano) La fortuna con seso, traducido del Latin al Español por Phivianes 8º Zaragoza 1650. At. 16. 9",9,,VERDADERO
2,pagina_0344-OCR.json,6,Vives (Jo. Ludovici) Opera: fol. 2 tom. Basilae 1555 Numero 121 180,180,,VERDADERO
2,pagina_0344-OCR.json,7,Eiusd. Opera omnia ex nihillissima Eami. Archiepiscopi Valentini editione: fol. 4°. Real 7 tom. Pasta Valentiae 1782 à 88 Numero 185 420,420,,VERDADERO
2,pagina_0344-OCR.json,8,Eiusd. Excitationes linguae latinae accedit qualomatio purculum Breve Bravantiae 1538. c. 39. 15,15,,VERDADERO
2,pagina_0345-OCR.json,1,Eur. Dialgistica linguae latinae exercitatio 8.° Matriti 1632 A.6. 4,4,,FALSO
2,pagina_0345-OCR.json,2,Id. Declamationes Syllanae quinque 8.° Antuerpiae Brabantiae 1520. Numero 156. 12,12,,VERDADERO
